objectID,x,y,people_total,avg,CI_low,CI_UP,county_level,smoker
2562,-94.066969,33.429152,82,0.73,72%,75%,48037,60
2563,-101.913533,33.545155,315,0.25,24%,25%,48303,78
2564,-93.735408,30.105087,39,0.69,67%,71%,48361,27
2565,-97.993295,26.155208,24,0.08,7%,10%,48215,2
2566,-87.67734,41.884178,340,0.26,25%,27%,17031,89
2567,-89.648741,40.718316,343,0.66,65%,66%,17143,225
2568,-82.474925,27.957943,196,0.62,61%,62%,12057,121
2569,-93.191797,30.259449,615,0.65,64%,65%,22019,400
2570,-92.048414,30.228808,472,0.75,74%,75%,22055,352
2571,-89.852952,30.796663,169,0.74,73%,75%,22117,126
2572,-91.830943,30.129355,234,0.44,43%,45%,22099,103
2573,-82.999077,42.348876,421,0.52,52%,53%,26163,221
2574,-83.046169,42.411183,104,0.79,78%,80%,26163,82
2575,-88.131946,30.756485,38,0.22,20%,24%,1097,8
2576,-86.748234,34.690991,543,0.52,51%,52%,1089,280
2577,-72.570897,42.138391,494,0.17,17%,18%,25013,85
2578,-72.505184,42.149372,572,0.22,22%,23%,25013,126
2579,-112.077076,33.433062,653,0.31,31%,32%,4013,204
2580,-110.962659,32.200452,358,0.25,24%,25%,4019,88
2581,-88.062574,45.815446,133,0.23,22%,24%,26043,31
2582,-83.434877,45.064888,320,0.62,61%,62%,26007,197
2583,-74.76046,40.227008,539,0.32,31%,33%,34021,173
2584,-74.021285,40.220196,121,0.3,29%,32%,34025,37
2585,-80.245556,40.618103,127,0.43,42%,44%,42007,54
2586,-79.824424,40.117884,370,0.51,51%,52%,42051,189
2587,-79.298991,40.328925,255,0.45,44%,46%,42129,115
2588,-119.181362,34.193767,114,0.05,5%,6%,6111,6
2589,-89.617419,39.764574,358,0.59,59%,60%,17167,213
2590,-89.910966,41.246074,523,0.69,68%,69%,17073,359
2591,-87.5893,40.142153,840,0.65,64%,65%,17183,542
2592,-87.633927,40.136596,73,0.79,77%,80%,17183,57
2593,-90.585729,41.507522,0,0,0%,0%,17161,0
2594,-104.97825,39.749305,166,0.52,51%,53%,8031,87
2595,-74.007046,40.937525,135,0.05,5%,6%,34003,7
2596,-87.965399,43.744599,54,0.2,18%,21%,55117,11
2597,-93.183044,30.232194,46,0.71,69%,72%,22019,32
2598,-92.440445,31.260922,45,0.51,49%,53%,22079,23
2599,-81.296116,29.02254,316,0.26,25%,26%,12127,81
2600,-89.330351,43.116601,100,0.51,50%,53%,55025,51
2601,-87.608771,41.816646,54,0.29,27%,30%,17031,16
2602,-87.662098,41.96232,2462,0.36,36%,36%,17031,889
2603,-87.661466,41.953097,382,0.01,1%,1%,17031,4
2604,-87.607585,41.809384,57,0.58,57%,60%,17031,33
2605,-77.126514,38.85363,175,0.3,29%,31%,51059,53
2606,-77.426185,37.215682,435,0.7,69%,71%,51730,304
2607,-82.970899,39.977595,550,0.6,60%,61%,39049,331
2608,-81.600416,41.445081,45,0.42,40%,45%,39035,19
2609,-84.501888,39.146525,378,0.52,52%,53%,39061,198
2610,-90.105834,38.565044,277,0.54,53%,55%,17163,150
2610,-90.105834,38.565044,277,0.54,53%,55%,17163,150
2612,-87.866986,41.132722,25,0.87,85%,89%,17091,22
2613,-73.548932,41.047081,0,0,0%,0%,9001,0
2614,-72.800392,41.535458,235,0.17,16%,17%,9009,39
2615,-97.226202,41.950219,36,0.07,6%,8%,31167,3
2616,-96.546632,41.613045,25,0.34,32%,37%,31053,9
2617,-98.033297,42.749118,24,0.39,36%,41%,31107,9
2618,-96.457054,41.834301,27,0.22,20%,25%,31021,6
2619,-102.210271,42.802033,42,0.26,24%,28%,31161,11
2620,-71.467665,43.526075,105,0.43,41%,44%,33001,45
2621,-74.175289,40.782757,223,0.53,52%,55%,34013,119
2622,-88.444472,43.779271,439,0.51,50%,52%,55039,224
2623,-91.927283,45.740299,31,0.14,13%,16%,55129,4
2624,-87.992064,44.513195,168,0.33,32%,34%,55009,56
2625,-91.429472,44.799299,61,0.29,27%,30%,55035,18
2626,-157.903453,21.345076,1109,0.12,12%,12%,15003,132
2627,-75.863244,41.246812,180,0.43,42%,44%,42079,78
2628,-78.884561,41.093284,283,0.59,58%,60%,42065,168
2629,-89.604193,40.684414,177,0.52,51%,53%,17143,92
2630,-90.123455,38.705166,34,0.41,39%,44%,17119,14
2631,-79.853122,40.422695,0,0,0%,0%,42003,0
2632,-80.075136,40.480193,209,0.48,47%,49%,42003,101
2633,-74.058554,40.715132,78,0.23,21%,24%,34017,18
2634,-74.121241,40.86034,995,0.16,16%,17%,34031,162
2635,-89.004356,40.474875,83,0.68,67%,70%,17113,57
2636,-90.799354,39.608115,342,0.38,37%,38%,17149,129
2637,-73.945793,40.710167,3110,0.05,5%,5%,36047,164
2638,-73.92418,40.814665,4241,0.07,7%,7%,36005,306
2639,-73.896993,40.647572,3457,0.12,11%,12%,36047,401
2640,-73.929666,40.835959,1638,0.07,6%,7%,36005,107
2641,-82.434569,27.978716,222,0.58,57%,59%,12057,129
2642,-90.113088,29.919298,98,0.49,48%,50%,22071,48
2643,-77.577008,39.757568,60,0.39,37%,40%,42055,23
2644,-75.603304,41.470847,251,0.19,19%,20%,42069,49
2645,-72.453533,44.157649,212,0.32,31%,33%,50023,68
2646,-122.215902,47.293871,86,0.27,26%,29%,53033,23
2647,-122.404423,47.217349,117,0.26,24%,27%,53053,30
2648,-71.455659,41.82369,838,0.16,16%,17%,44007,137
2649,-71.529826,41.995282,855,0.21,20%,21%,44007,177
2650,-71.312146,41.515885,70,0.27,25%,28%,44005,19
2651,-73.165568,41.201872,295,0.11,10%,11%,9001,32
2652,-73.217161,41.164347,80,0.19,18%,20%,9001,15
2653,-83.206768,42.353162,146,0.46,45%,47%,26163,67
2654,-98.192448,26.195294,408,0.04,4%,5%,48215,18
2655,-96.498125,33.181218,23,0.45,42%,48%,48085,10
2656,-81.529326,35.115606,568,0.59,59%,60%,45021,337
2657,-83.552013,41.648024,54,0.68,66%,70%,39095,37
2658,-81.540637,41.072838,53,0.11,10%,12%,39153,6
2659,-85.571349,33.121845,70,0.36,35%,38%,1111,26
2660,-85.488003,31.319635,117,0.63,61%,64%,1045,73
2661,-88.096148,30.758162,497,0.61,60%,61%,1097,301
2662,-89.463334,31.006994,26,0.3,27%,32%,28073,8
2663,-88.210541,34.822379,128,0.62,61%,63%,28141,79
2664,-92.275805,34.772387,230,0.64,63%,65%,5119,147
2665,-92.251959,34.705686,99,0.72,71%,73%,5119,71
2666,-80.235231,40.45769,0,0,0%,0%,42003,0
2667,-75.381206,39.844739,29,0.02,1%,3%,42045,1
2668,-76.875813,40.274053,491,0.36,35%,36%,42043,175
2669,-75.945276,40.356597,991,0.21,21%,21%,42011,208
2670,-73.402568,41.10291,196,0.08,7%,8%,9001,15
2671,-72.894824,41.29392,322,0.34,34%,35%,9009,111
2672,-72.893149,41.291974,125,0.16,15%,17%,9009,19
2673,-72.650159,41.557595,473,0.25,25%,26%,9007,120
2674,-73.465439,41.399309,243,0.03,3%,4%,9001,8
2675,-72.445615,41.866529,186,0.15,14%,16%,9013,28
2676,-73.0633,41.225968,50,0.06,5%,7%,9009,3
2677,-101.939926,33.572415,235,0.39,38%,40%,48303,92
2678,-93.89383,29.912914,224,0.61,60%,62%,48245,137
2679,-93.761752,30.141857,125,0.5,49%,52%,48361,63
2680,-97.953118,26.171829,235,0.01,1%,2%,48215,3
2681,-96.609366,33.644743,470,0.47,46%,48%,48181,221
2682,-96.991554,28.829429,896,0.33,32%,33%,48469,294
2683,-98.564834,34.09682,49,0.68,66%,70%,48485,33
2684,-105.001817,40.702919,108,0.66,64%,67%,8069,71
2685,-105.116377,40.576225,347,0.51,51%,52%,8069,178
2686,-94.614251,32.997368,62,0.34,33%,36%,48067,21
2687,-85.956445,36.239979,116,0.66,64%,67%,47159,76
2688,-76.648008,39.987981,107,0.24,23%,26%,42133,26
2689,-76.709173,39.967907,70,0.04,3%,4%,42133,3
2690,-70.601254,41.558904,60,0.11,10%,12%,25001,6
2691,-71.403967,42.454343,56,0.15,14%,17%,25017,9
2692,-71.20905,41.726644,0,0,0%,0%,25005,0
2693,-78.890249,42.894697,201,0.06,6%,7%,36029,12
2694,-87.399445,39.493477,167,0.81,81%,82%,18167,136
2695,-85.972953,41.674186,544,0.67,67%,68%,18039,366
2696,-96.744859,33.452467,29,0.3,28%,32%,48181,9
2697,-80.190618,25.778986,435,0.02,2%,2%,12086,9
2698,-80.29343,25.708625,103,0,0%,0%,12086,0
2699,-80.228802,25.809672,165,0,0%,1%,12086,1
2700,-81.782917,24.558475,833,0.21,20%,21%,12087,174
2701,-121.763961,38.680226,464,0.17,17%,18%,6113,79
2702,-76.662448,34.719011,208,0.51,50%,52%,37031,106
2703,-80.06496,35.886183,173,0.34,33%,35%,37057,58
2704,-98.857231,48.110856,133,0.44,43%,45%,38071,58
2705,-98.006024,41.687639,42,0.17,16%,19%,31011,7
2706,-102.352326,41.405703,18,0.1,9%,12%,31069,2
2707,-98.607664,40.999738,14,0.5,46%,54%,31079,7
2707,-98.607664,40.999738,14,0.5,46%,54%,31079,7
2709,-74.183398,40.733311,658,0.36,36%,37%,34013,240
2710,-72.935483,41.30661,119,0.42,41%,43%,9009,50
2711,-72.88771,41.318405,153,0.23,22%,24%,9009,35
2712,-77.052851,35.556393,270,0.65,64%,66%,37013,176
2713,-82.842329,35.905804,100,0.4,39%,41%,37115,40
2714,-81.570177,35.745138,214,0.54,53%,55%,37023,115
2715,-77.591035,35.585869,441,0.63,62%,63%,37147,276
2716,-156.504351,20.89097,584,0.18,17%,18%,15009,104
2717,-157.794321,21.30068,414,0.08,7%,8%,15003,32
2718,-90.647323,34.539278,448,0.64,64%,65%,5107,288
2719,-92.448673,31.282212,89,0.7,69%,71%,22079,62
2720,-92.296703,30.006578,197,0.53,52%,54%,22113,104
2721,-92.685111,30.084755,84,0.64,62%,65%,22053,53
2722,-92.071309,30.52469,600,0.73,72%,73%,22097,437
2723,-118.225101,34.050622,386,0.01,1%,1%,6037,3
2724,-121.459329,38.492396,460,0.45,44%,45%,6067,206
2725,-105.034992,39.631891,218,0.35,34%,36%,8031,76
2726,-104.658791,37.401036,31,0.54,51%,56%,8071,17
2727,-104.517315,40.109157,31,0.3,27%,32%,8123,9
2728,-108.064638,38.734051,195,0.36,35%,37%,8029,70
2729,-87.337574,35.241391,632,0.64,64%,65%,47099,408
2730,-85.767658,35.680796,819,0.57,57%,58%,47177,467
2731,-74.093419,40.252534,237,0.44,43%,45%,34025,104
2732,-75.113839,39.92271,170,0.56,55%,57%,34007,95
2733,-122.443114,47.239344,26,0.63,60%,65%,53053,16
2734,-122.398405,47.22007,144,0.58,57%,59%,53053,84
2735,-119.090066,46.237838,289,0.08,8%,9%,53021,25
2736,-87.970842,43.093141,174,0.36,35%,37%,55079,63
2737,-122.54764,48.845484,75,0.37,35%,38%,53073,27
2738,-96.168192,43.078744,117,0.15,14%,16%,19167,18
2739,-84.002006,32.72373,155,0.49,47%,50%,13079,75
2740,-83.624309,32.654109,89,0.78,77%,79%,13153,69
2741,-95.678171,40.898251,22,0.36,33%,39%,19071,8
2742,-92.359031,42.469236,53,0.1,9%,11%,19013,6
2743,-92.799539,41.037033,66,0.15,14%,17%,19135,10
2744,-83.946003,43.401707,86,0.93,92%,94%,26145,80
2745,-82.888979,42.552818,240,0.71,70%,72%,26099,171
2746,-71.04192,42.370115,236,0.1,9%,10%,25025,23
2747,-81.659677,38.364184,0,0,0%,0%,54039,0
2748,-81.759857,30.313662,603,0.61,61%,62%,12031,370
2749,-82.664155,27.758736,603,0.44,44%,45%,12103,268
2750,-82.473482,27.959054,480,0.62,61%,63%,12057,298
2751,-97.71678,30.256583,310,0.49,48%,49%,48453,151
2752,-87.665658,41.611445,217,0.49,48%,50%,17031,107
2753,-86.613774,31.83547,383,0.42,42%,43%,1013,162
2754,-89.054114,33.133971,389,0.56,56%,57%,28159,219
2755,-111.27835,47.496837,293,0.66,65%,66%,30013,192
2756,-98.146519,26.298057,609,0.12,11%,12%,48215,72
2757,-99.965706,31.742984,127,0.3,29%,31%,48399,38
2758,-96.274301,33.576155,0,0,0%,0%,48147,0
2759,-93.681976,35.433792,21,0.59,56%,62%,5071,12
2760,-115.164296,36.199516,328,0.43,42%,44%,32003,141
2761,-78.864357,42.873957,380,0.16,15%,16%,36029,59
2762,-78.854947,42.886615,103,0.23,22%,24%,36029,23
2763,-73.870461,40.958522,682,0.07,7%,8%,36119,51
2764,-75.164366,39.941786,115,0.41,40%,43%,42101,47
2765,-75.112091,39.994738,0,0,0%,0%,42101,0
2766,-80.232786,25.823943,2002,0.66,65%,66%,12086,1316
2767,-92.08408,46.723355,425,0.49,49%,50%,55031,210
2768,-87.920969,43.055787,144,0.59,58%,60%,55079,85
2769,-87.932817,43.066391,78,0.35,33%,36%,55079,27
2770,-90.319123,44.953162,33,0.15,13%,17%,55019,5
2771,-89.658717,44.946614,153,0.36,35%,37%,55073,55
2772,-88.609276,44.772782,201,0.6,59%,61%,55115,120
2773,-121.739402,42.218476,179,0.7,69%,71%,41035,126
2774,-89.437799,34.764152,233,0.62,62%,63%,28093,146
2775,-73.064763,41.228362,59,0.35,34%,37%,9009,21
2776,-98.362215,29.460066,134,0.17,16%,18%,48029,23
2777,-76.325791,36.819527,487,0.74,74%,75%,51740,361
2778,-76.252195,36.841718,129,0.78,77%,79%,51710,100
2779,-71.086023,42.425639,211,0.13,12%,13%,25017,27
2780,-70.98823,42.081321,1436,0.12,12%,13%,25023,179
2781,-76.005153,41.191709,402,0.65,65%,66%,42079,263
2782,-73.197514,42.875362,449,0.52,51%,52%,50003,232
2783,-71.04165,42.3313,104,0.25,24%,26%,25025,26
2784,-71.099889,42.335201,322,0.16,15%,16%,25025,50
2785,-71.15749,41.704285,296,0.34,33%,35%,25005,101
2786,-71.148052,42.700926,661,0.06,6%,6%,25009,39
2787,-121.962774,37.362159,0,0,0%,0%,6085,0
2788,-120.939029,40.140005,162,0.61,60%,62%,6063,99
2789,-88.916957,37.996828,364,0.51,51%,52%,17055,187
2790,-90.225838,39.745161,260,0.48,47%,49%,17137,125
2791,-106.625393,48.199982,147,0.5,49%,51%,30105,73
2792,-104.693178,47.125818,45,0.56,54%,58%,30021,25
2793,-122.178209,47.506567,51,0.41,40%,43%,53033,21
2794,-122.463248,48.764902,268,0.5,49%,51%,53073,134
2795,-122.3641,47.02475,468,0.43,43%,44%,53053,203
2796,-96.743097,39.693762,19,0.4,36%,43%,20117,8
2797,-95.436601,37.80829,66,0.37,35%,39%,20001,25
2798,-93.954736,29.866788,0,0,0%,0%,48245,0
2799,-93.78567,30.124738,72,0.67,65%,68%,48361,48
2800,-89.737702,35.483229,0,0,0%,0%,47167,0
2801,-83.184872,35.966503,770,0.64,63%,64%,47029,490
2802,-84.324146,32.900013,129,0.5,49%,51%,13293,64
2803,-84.577071,32.983134,166,0.67,66%,68%,13199,111
2804,-88.060222,30.665991,187,0.74,74%,75%,1097,139
2805,-86.914928,33.469651,510,0.63,62%,63%,1073,319
2806,-83.324207,34.571851,0,0,0%,0%,13257,0
2807,-157.837154,21.296433,818,0.1,9%,10%,15003,79
2808,-93.471283,37.12654,70,0.13,12%,15%,29077,9
2809,-84.343182,36.046055,199,0.55,54%,56%,47145,109
2810,-97.767276,30.240185,350,0.53,52%,54%,48453,184
2811,-97.249686,32.728994,757,0.67,66%,67%,48439,504
2812,-95.352798,29.847727,192,0.81,80%,82%,48201,156
2813,-98.598537,29.465621,553,0.28,27%,28%,48029,154
2814,-117.085094,32.639678,258,0.19,18%,20%,6073,49
2815,-76.276105,36.854758,758,0.68,68%,69%,51710,519
2816,-79.40551,36.590527,332,0.72,71%,72%,51590,238
2817,-82.590208,36.633687,192,0.75,74%,76%,51169,143
2818,-122.341917,47.712727,0,0,0%,0%,53033,0
2819,-122.616144,47.581277,34,0.53,50%,56%,53035,18
2820,-120.000553,46.325574,314,0.17,17%,18%,53077,54
2821,-86.496324,30.529724,205,0.4,39%,41%,12091,82
2822,-82.375073,31.208684,328,0.72,71%,72%,13299,235
2823,-82.897251,32.536683,296,0.65,64%,65%,13175,192
2824,-84.919649,33.743071,207,0.56,55%,57%,13045,117
2825,-103.351663,32.931758,127,0.2,19%,21%,35025,25
2826,-73.917939,40.696083,2792,0.03,3%,3%,36047,95
2827,-73.940218,40.819872,1212,0.05,5%,5%,36061,60
2828,-73.765067,42.658505,166,0.1,10%,11%,36001,17
2829,-73.90664,40.663059,4467,0.16,16%,16%,36047,708
2830,-80.098136,35.89695,340,0.66,65%,66%,37057,223
2831,-79.195282,34.679378,623,0.9,90%,91%,37155,564
2832,-100.813769,46.81044,166,0.69,68%,70%,38015,114
2833,-93.245235,45.041127,0,0,0%,0%,27003,0
2834,-79.758259,34.207053,151,0.67,66%,68%,45041,101
2835,-82.652261,34.496524,641,0.67,67%,68%,45007,432
2836,-71.311502,41.513525,0,0,0%,0%,44005,0
2837,-71.362394,41.773231,159,0.26,25%,27%,44007,41
2838,-71.433134,41.701662,125,0.41,40%,42%,44003,51
2839,-71.469097,41.861797,175,0.03,3%,3%,44007,5
2840,-71.461322,41.431241,0,0,0%,0%,44009,0
2841,-97.037236,31.209925,57,0.48,46%,50%,48145,27
2842,-93.89656,30.657854,116,0.46,44%,47%,48241,53
2843,-100.537121,34.723673,136,0.36,34%,37%,48191,48
2844,-83.624612,41.645394,697,0.6,59%,60%,39095,416
2845,-104.436794,36.891189,322,0.2,19%,21%,35007,64
2846,-104.705624,36.0081,37,0.46,43%,48%,35033,17
2847,-80.468119,39.036329,58,0.12,11%,13%,54041,7
2848,-79.04857,39.482512,176,0.51,50%,52%,54057,90
2849,-86.807602,33.520871,64,0,0%,0%,1073,0
2850,-88.069196,30.654846,900,0.75,75%,76%,1097,677
2851,-96.718472,32.092331,31,0.45,42%,47%,48349,14
2852,-97.13273,31.58274,855,0.53,52%,53%,48309,450
2853,-100.493557,28.698173,429,0.07,7%,7%,48323,30
2854,-96.546703,33.767107,346,0.58,57%,58%,48181,200
2855,-87.68764,41.996817,101,0.64,63%,65%,17031,65
2856,-80.311698,36.076249,109,0.27,25%,28%,37067,29
2857,-73.665723,40.590058,327,0.08,8%,9%,36059,27
2858,-81.506969,32.589322,42,0.71,69%,73%,13251,30
2859,-83.993976,34.526909,53,0.42,40%,43%,13187,22
2860,-82.803236,32.977554,412,0.63,63%,64%,13303,261
2861,-84.370307,34.976078,130,0.68,67%,70%,13111,89
2862,-85.281488,35.014115,745,0.65,65%,66%,47065,487
2863,-87.605097,33.655484,88,0.61,60%,62%,1057,54
2864,-85.30628,31.04614,86,0.37,36%,38%,1069,32
2865,-89.648242,40.566326,408,0.78,77%,79%,17179,318
2866,-88.940955,38.315112,234,0.49,48%,50%,17081,114
2867,-89.109861,37.880555,144,0.49,48%,50%,17055,70
2868,-89.123013,31.69405,189,0.44,44%,45%,28067,84
2869,-88.883329,30.406754,0,0,0%,0%,28047,0
2870,-122.200766,47.680342,0,0,0%,0%,53033,0
2871,-122.237711,47.37767,0,0,0%,0%,53033,0
2872,-122.616616,47.581308,0,0,0%,0%,53035,0
2873,-97.424273,30.800001,103,0.26,25%,27%,48027,27
2873,-97.424273,30.800001,103,0.26,25%,27%,48027,27
2875,-75.232026,39.962526,175,0.61,60%,62%,42101,107
2876,-83.956507,43.393404,191,0.48,47%,49%,26145,91
2877,-85.177233,42.320881,228,0.66,65%,67%,26025,150
2878,-83.345476,42.428543,186,0.19,18%,20%,26163,35
2879,-85.265868,43.907989,212,0.46,45%,47%,26133,97
2880,-84.523844,33.718313,130,0.69,68%,70%,13121,90
2881,-120.069915,36.967688,492,0.05,5%,6%,6039,26
2882,-115.62258,33.040095,446,0.1,9%,10%,6025,43
2883,-104.979512,39.748697,53,0.33,31%,34%,8031,17
2884,-70.942907,42.2438,142,0.29,28%,30%,25021,41
2885,-70.956928,42.562735,161,0.06,5%,6%,25009,9
2886,-76.617652,39.301716,156,0.49,48%,50%,24510,76
2887,-76.640366,39.299671,60,0.58,56%,59%,24510,35
2888,-87.826637,34.278293,89,0.4,39%,41%,1093,36
2889,-93.110773,31.896418,199,0.52,51%,53%,22069,104
2890,-90.108493,30.484616,93,0.49,48%,51%,22103,46
2891,-71.050692,42.332009,1060,0.25,25%,26%,25025,270
2892,-83.070687,42.345292,321,0.27,26%,27%,26163,86
2893,-83.070599,42.345318,39,0.61,59%,63%,26163,24
2894,-83.705958,43.072886,166,0.78,77%,79%,26049,129
2895,-80.149007,26.05235,125,0.6,59%,61%,12011,75
2896,-84.382035,33.781918,144,0.58,57%,60%,13121,84
2897,-98.529617,29.40595,129,0.27,26%,27%,48029,34
2898,-77.400171,39.411748,332,0.33,32%,33%,24021,109
2899,-85.11713,34.919797,60,0.46,44%,48%,13047,28
2900,-96.718052,33.996674,28,0.19,17%,21%,40095,5
2901,-97.948597,35.310473,47,0.44,42%,46%,40051,21
2902,-95.407581,35.769514,519,0.66,65%,66%,40101,341
2903,-122.631887,45.449112,188,0.58,57%,59%,41005,110
2904,-84.392839,33.71661,262,0.45,45%,46%,13121,119
2905,-81.641335,41.48082,203,0.64,63%,64%,39035,129
2905,-81.641335,41.48082,203,0.64,63%,64%,39035,129
2907,-115.495961,32.68605,426,0.05,5%,5%,6025,21
2908,-121.517077,38.593536,247,0.32,31%,33%,6113,79
2909,-89.28613,31.331814,295,0.62,62%,63%,28035,183
2910,-90.544971,34.204617,518,0.4,40%,41%,28027,209
2911,-90.447527,31.591404,83,0.48,47%,49%,28085,40
2912,-92.944398,39.709789,79,0.19,18%,20%,29115,15
2913,-93.126393,39.426781,49,0.39,37%,40%,29041,19
2914,-87.659888,41.869875,587,0.37,36%,37%,17031,216
2915,-76.719934,34.724702,0,0,0%,0%,37031,0
2916,-78.876626,36.024043,223,0.76,75%,77%,37063,169
2917,-78.891185,35.989383,78,0.57,55%,59%,37063,44
2918,-101.758797,34.532204,127,0.41,40%,41%,48437,51
2919,-86.787904,33.574662,160,0.59,58%,60%,1073,94
2920,-86.542934,34.649397,0,0,0%,0%,1089,0
2921,-76.946018,38.938972,96,0.34,33%,36%,24033,33
2922,-76.617078,39.193829,96,0.8,79%,81%,24003,76
2923,-87.593792,33.194123,541,0.61,61%,62%,1125,331
2924,-90.409815,39.439842,212,0.42,41%,43%,17061,89
2925,-90.155958,42.095639,145,0.26,25%,27%,17015,38
2926,-89.034943,40.898208,106,0.47,45%,48%,17203,50
2927,-79.939637,40.469606,63,0.61,59%,63%,42003,38
2928,-86.467025,33.946137,242,0.61,60%,62%,1009,148
2929,-71.252968,41.594095,44,0.39,37%,41%,44005,17
2930,-80.332316,27.457189,864,0.65,64%,65%,12111,559
2931,-89.691037,30.512199,99,0.47,45%,48%,28109,46
2932,-97.689599,30.312759,111,0.66,65%,68%,48453,74
2933,-97.413716,32.6747,93,0.6,59%,62%,48439,56
2934,-80.216567,25.781432,564,0,0%,0%,12086,2
2935,-87.273257,30.394916,420,0.69,68%,69%,12033,289
2936,-81.061971,29.231019,920,0.62,61%,62%,12127,568
2937,-84.674809,29.854147,90,0.55,53%,56%,12037,49
2938,-82.565632,27.487477,122,0.34,33%,35%,12081,41
2939,-79.014482,43.094511,330,0.46,45%,46%,36063,151
2940,-73.668196,40.992721,320,0.09,8%,9%,36119,28
2941,-73.983654,40.711488,3495,0.04,4%,4%,36061,138
2942,-73.947916,40.799003,3083,0.1,10%,10%,36061,306
2943,-74.06246,40.612605,1274,0.16,15%,16%,36085,198
2944,-119.78159,39.491969,131,0.48,46%,49%,32031,62
2945,-78.896728,42.954964,860,0.27,27%,28%,36029,234
2946,-78.884016,42.897253,197,0.17,16%,17%,36029,33
2947,-97.207127,44.579139,22,0.41,38%,45%,46057,9
2948,-81.679907,29.650161,241,0.72,71%,73%,12107,173
2949,-80.331384,25.881993,157,0,0%,0%,12086,0
2950,-82.036303,33.427568,155,0.64,63%,65%,13245,99
2951,-73.788911,40.706162,1495,0.05,4%,5%,36081,68
2952,-86.417507,33.38587,74,0.72,71%,74%,1117,54
2953,-85.591418,33.634648,72,0.47,45%,49%,1029,34
2954,-87.574613,33.229188,0,0,0%,0%,1125,0
2955,-72.04691,42.690491,258,0.12,11%,12%,25027,30
2956,-71.138335,42.703352,106,0.13,13%,14%,25009,14
2957,-71.823544,42.212926,134,0.13,12%,14%,25027,18
2958,-75.079617,39.950173,75,0.01,0%,1%,34007,0
2959,-74.0402,40.741253,282,0.07,6%,7%,34017,19
2960,-74.050586,40.888647,521,0.08,8%,8%,34003,41
2961,-88.377515,33.476075,544,0.75,74%,76%,28087,408
2962,-90.459514,31.58604,136,0.52,51%,53%,28085,71
2963,-82.934119,29.965444,54,0.63,61%,65%,12121,34
2964,-96.907808,29.675959,61,0.52,50%,53%,48149,31
2965,-98.396086,31.217506,31,0.18,16%,19%,48281,5
2966,-119.801637,36.842792,477,0.3,30%,31%,6019,145
2967,-82.621388,38.468681,286,0.68,68%,69%,21019,196
2968,-90.030648,29.980643,0,0,0%,0%,22071,0
2969,-90.082755,29.938025,0,0,0%,0%,22071,0
2970,-84.739697,42.629204,42,0.84,82%,85%,26045,35
2971,-92.098484,46.790781,292,0.53,52%,53%,27137,154
2972,-95.398299,47.526875,36,0.04,3%,5%,27029,1
2973,-83.304087,30.83941,292,0.43,42%,44%,13185,125
2974,-84.572906,32.861088,105,0.71,69%,72%,13199,74
